#WEEK|GEO_ID|UNITS_TOTAL|JOBLOSS_TOTAL|JOBLOSS_MOE|JOBLOSS_RATE|JOBLOSS_RT_MOE|JOBLOSS_UNIV|LFNEXT_TOTAL|LFNEXT_MOE|LFNEXT_RATE|LFNEXT_RT_MOE|LFNEXT_UNIV|FOODSCARCE_TOTAL|FOODSCARCE_MOE|FOODSCARCE_RATE|FOODSCARCE_RT_MOE|FOODSCARCE_UNIV|HLTHDLY_TOTAL|HLTHDLY_MOE|HLTHDLY_RATE|HLTHDLY_RT_MOE|HLTHDLY_UNIV|HINSEC_1_TOTAL|HINSEC_1_MOE|HINSEC_1_RATE|HINSEC_1_RT_MOE|HINSEC_1_UNIV|EDMVD_TOTAL|EDMVD_MOE|EDMVD_RATE|EDMVD_RT_MOE|EDMVD_UNIV|TELEWORK_TOTAL|TELEWORK_MOE|TELEWORK_RATE|TELEWORK_RT_MOE|TELEWORK_UNIV|HINSEC_TOTAL|HINSEC_MOE|HINSEC_RATE|HINSEC_RT_MOE|HINSEC_UNIV|EVICTFOR_TOTAL|EVICTFOR_MOE|EVICTFOR_RATE|EVICTFOR_RT_MOE|EVICTFOR_UNIV|EXPENSE_TOTAL|EXPENSE_MOE|EXPENSE_RATE|EXPENSE_RT_MOE|EXPENSE_UNIV|SECONDED_TOTAL|SECONDED_MOE|SECONDED_RATE|SECONDED_RT_MOE|SECONDED_UNIV|VACCINE_TOTAL|VACCINE_MOE|VACCINE_RATE|VACCINE_RT_MOE|VACCINE_UNIV|GETVACC_TOTAL|GETVACC_MOE|GETVACC_RATE|GETVACC_RT_MOE|GETVACC_UNIV|TELEWORK_2_TOTAL|TELEWORK_2_MOE|TELEWORK_2_RATE|TELEWORK_2_RT_MOE|TELEWORK_2_UNIV|FOODASSIS_TOTAL|FOODASSIS_MOE|FOODASSIS_RATE|FOODASSIS_RT_MOE|FOODASSIS_UNIV|CHILDCARE_TOTAL|CHILDCARE_MOE|CHILDCARE_RATE|CHILDCARE_RT_MOE|CHILDCARE_UNIV|HHTELHLTH_TOTAL|HHTELHLTH_MOE|HHTELHLTH_RATE|HHTELHLTH_RT_MOE|HHTELHLTH_UNIV|CHILDTELE_TOTAL|CHILDTELE_MOE|CHILDTELE_RATE|CHILDTELE_RT_MOE|CHILDTELE_UNIV|PLNDTRIP_TOTAL|PLNDTRIP_MOE|PLNDTRIP_RATE|PLNDTRIP_RT_MOE|PLNDTRIP_UNIV|CHILDCARE_2_TOTAL|CHILDCARE_2_MOE|CHILDCARE_2_RATE|CHILDCARE_2_RT_MOE|CHILDCARE_2_UNIV|WACTIVITY_TOTAL|WACTIVITY_MOE|WACTIVITY_RATE|WACTIVITY_RT_MOE|WACTIVITY_UNIV|FOODFORCHLD_TOTAL|FOODFORCHLD_MOE|FOODFORCHLD_RATE|FOODFORCHLD_RT_MOE|FOODFORCHLD_UNIV|ENERGYBILL_TOTAL|ENERGYBILL_MOE|ENERGYBILL_RATE|ENERGYBILL_RT_MOE|ENERGYBILL_UNIV|CTCUSE_TOTAL|CTCUSE_MOE|CTCUSE_RATE|CTCUSE_RT_MOE|CTCUSE_UNIV|CTCUSENEW_TOTAL|CTCUSENEW_MOE|CTCUSENEW_RATE|CTCUSENEW_RT_MOE|CTCUSENEW_UNIV|LONGCOVID_1_TOTAL|LONGCOVID_1_MOE|LONGCOVID_1_RATE|LONGCOVID_1_RT_MOE|LONGCOVID_1_UNIV|PRICEINCR_TOTAL|PRICEINCR_MOE|PRICEINCR_RATE|PRICEINCR_RT_MOE|PRICEINCR_UNIV|PRICEWORRY_TOTAL|PRICEWORRY_MOE|PRICEWORRY_RATE|PRICEWORRY_RT_MOE|PRICEWORRY_UNIV|GASIMPACT_TOTAL|GASIMPACT_MOE|GASIMPACT_RATE|GASIMPACT_RT_MOE|GASIMPACT_UNIV|FOODFORCHLD1_TOTAL|FOODFORCHLD1_MOE|FOODFORCHLD1_RATE|FOODFORCHLD1_RT_MOE|FOODFORCHLD1_UNIV|DISPLACED_TOTAL|DISPLACED_MOE|DISPLACED_RATE|DISPLACED_RT_MOE|DISPLACED_UNIV|DISPLACEDTIME_TOTAL|DISPLACEDTIME_MOE|DISPLACEDTIME_RATE|DISPLACEDTIME_RT_MOE|DISPLACEDTIME_UNIV|COL_START_DATE|COL_END_DATE|SURVEY_YEAR|YR_WEEK_NUM
34|0400000US18|5029256|||||||||||331205|101651|7.5|2.2|4411816|||||||||||||||||||||137365|75524|5.0|2.8|2740721|40433|25997|20.6|15.4|196671|1323421|184642|28.8|3.9|4599152|||||||||||||||||||||||||||||||631161|106119|15.2|2.7|4143583|233535|81310|14.7|4.8|1592676||||||92127|36207|21.0|8.5|438769|2818859|186698|61.1|3.8|4616546|447202|109413|28.9|6.6|1547048|809813|150035|20.7|3.6|3904493|877326|141383|73.1|6.0|1200354|||||||||||||||||||||||||||||||||||||||||July 21, 2021|August 2, 2021|2021|13
34|0400000US19|2349714|||||||||||207568|68597|10.2|3.2|2034458|||||||||||||||||||||79134|48739|6.2|3.7|1275556|42468|28393|40.3|15.8|105283|474949|87069|22.2|3.8|2139748|||||||||||||||||||||||||||||||252475|45703|12.8|2.3|1967313|81129|23418|13.2|3.6|616192||||||50299|24218|26.8|11.8|187618|1357393|91334|63.7|3.6|2131387|157081|32248|27.8|5.7|565436|351455|78741|18.9|4.0|1861710|283186|50816|60.7|6.8|466908|||||||||||||||||||||||||||||||||||||||||July 21, 2021|August 2, 2021|2021|13
34|0400000US20|2146524|||||||||||132522|38664|7.2|2.1|1853265|||||||||||||||||||||50135|17761|4.1|1.4|1219603|25539|12786|27.2|12.1|93983|431493|68936|22.3|3.5|1935662|||||||||||||||||||||||||||||||247860|42543|14.1|2.3|1760770|101728|32467|15.6|4.9|652172||||||47193|19929|25.5|9.2|184984|1162313|60848|60.0|3.1|1936699|119975|39712|19.4|5.7|617437|314679|58119|19.0|3.4|1652923|255207|44883|58.9|7.8|433251|||||||||||||||||||||||||||||||||||||||||July 21, 2021|August 2, 2021|2021|13
34|0400000US21|3358135|||||||||||228101|59696|8.1|2.1|2818465|||||||||||||||||||||104414|41672|6.0|2.4|1733625|63710|34308|42.1|17.5|151258|924979|149479|31.5|5.0|2938485|||||||||||||||||||||||||||||||486170|113597|18.2|4.1|2665554|136659|83050|14.6|7.8|936752||||||46895|24295|26.3|12.8|178040|1674611|136418|57.9|4.6|2893652|166593|55012|19.6|5.6|848414|527112|103604|21.1|4.0|2494339|510086|118254|67.4|8.4|757070|||||||||||||||||||||||||||||||||||||||||July 21, 2021|August 2, 2021|2021|13
34|0400000US22|3432241|||||||||||375452|110879|13.3|3.8|2816248|||||||||||||||||||||149301|78586|8.8|4.5|1688661|161800|92185|67.2|15.5|240927|1115776|139028|38.3|4.5|2913260|||||||||||||||||||||||||||||||432890|81684|16.6|3.4|2604187|110346|42614|11.1|4.2|995596||||||93175|45797|26.4|10.3|352541|1489556|109905|51.5|3.7|2893626|350431|87304|36.1|6.5|970283|665898|122144|27.8|4.9|2397082|488084|99260|64.7|7.8|754866|||||||||||||||||||||||||||||||||||||||||July 21, 2021|August 2, 2021|2021|13
34|0400000US23|1073016|||||||||||46386|22159|4.9|2.4|939074|||||||||||||||||||||48347|26325|8.3|4.5|584262|24979|21909|42.0|27.6|59524|204649|42774|21.0|4.3|972736|||||||||||||||||||||||||||||||149033|32899|16.9|3.7|884141|42593|16926|13.9|5.2|306161||||||29799|15277|31.2|13.8|95501|608094|50972|62.6|4.5|971606|71668|25449|25.2|6.7|284300|140186|32260|16.4|3.7|854614|133190|28463|69.3|7.0|192169|||||||||||||||||||||||||||||||||||||||||July 21, 2021|August 2, 2021|2021|13
34|0400000US24|4585752|||||||||||417243|127964|10.5|3.1|3970646|||||||||||||||||||||200001|45816|7.1|1.6|2808612|100052|35925|34.4|13.0|290946|1164757|141781|28.2|3.3|4127471|||||||||||||||||||||||||||||||1077198|135384|28.4|3.3|3788281|208451|63485|15.4|4.4|1356689||||||104598|42893|30.7|10.8|341009|2416676|149634|58.5|3.5|4128280|580267|127911|42.8|6.5|1356368|710046|82601|19.9|2.3|3560849|769459|146726|70.0|6.0|1099564|||||||||||||||||||||||||||||||||||||||||July 21, 2021|August 2, 2021|2021|13
34|0400000US25|5309617|||||||||||326655|89589|7.1|1.9|4626530|||||||||||||||||||||177002|78546|5.7|2.5|3114418|56243|35966|20.4|11.9|276348|1233436|147187|25.8|3.0|4774233|||||||||||||||||||||||||||||||1160054|127488|26.6|2.9|4362249|289395|77850|19.4|4.8|1492399||||||94558|35716|19.5|8.2|485391|2784583|147130|58.3|2.8|4774395|424305|91806|30.7|6.1|1384151|1011024|164939|24.5|3.8|4124440|684594|143616|65.6|7.5|1043840|||||||||||||||||||||||||||||||||||||||||July 21, 2021|August 2, 2021|2021|13
34|0400000US26|7631231|||||||||||429692|120197|6.4|1.8|6665658|||||||||||||||||||||86568|42878|2.1|1.1|4033614|37638|30664|13.3|11.4|283326|1586942|181959|22.9|2.5|6941704|||||||||||||||||||||||||||||||1223455|179452|19.9|2.8|6147002|372540|93106|16.7|4.3|2226931||||||231920|78122|37.0|9.6|627561|3831655|223506|55.2|2.8|6935892|666506|120528|31.5|5.1|2116450|965749|154144|16.6|2.6|5821787|950337|131443|58.8|5.3|1616706|||||||||||||||||||||||||||||||||||||||||July 21, 2021|August 2, 2021|2021|13
34|0400000US27|4250165|||||||||||325470|95397|8.6|2.5|3778736|||||||||||||||||||||90730|48937|3.6|2.0|2496474|61121|43927|59.4|20.5|102837|723486|123275|18.7|3.2|3862835|||||||||||||||||||||||||||||||564666|97858|15.7|2.6|3607145|195874|57403|16.7|4.8|1169402||||||57987|43877|18.4|12.0|314869|2429866|125473|62.7|2.6|3872937|261745|70068|27.0|6.4|968351|458732|97146|13.2|2.7|3486901|495218|79267|61.7|5.7|802010|||||||||||||||||||||||||||||||||||||||||July 21, 2021|August 2, 2021|2021|13
34|0400000US28|2186321|||||||||||259813|69212|14.5|3.7|1794282|||||||||||||||||||||94036|39301|8.4|3.6|1122113|67819|34716|49.5|20.5|137087|765962|104295|40.8|5.0|1879368|||||||||||||||||||||||||||||||298430|69938|17.6|4.1|1694401|78224|40089|10.8|5.8|725609||||||106695|47602|42.5|13.8|251233|1175702|94412|62.5|4.1|1879680|190228|75936|28.1|10.0|677415|437676|97465|27.0|5.9|1623525|361223|78680|77.1|7.3|468526|||||||||||||||||||||||||||||||||||||||||July 21, 2021|August 2, 2021|2021|13
34|0400000US29|4638839|||||||||||339839|103887|8.6|2.6|3963274|||||||||||||||||||||145262|44636|5.6|1.7|2606268|60715|33819|28.1|15.7|216364|1146714|126338|27.5|3.0|4172223|||||||||||||||||||||||||||||||661249|95910|17.7|2.6|3737248|155555|54347|14.0|4.8|1114495||||||154719|79473|37.6|13.9|411213|2467082|130162|59.0|2.9|4179060|202299|60385|19.5|5.4|1037924|649387|129096|18.4|3.8|3526965|631533|122385|67.7|6.9|932532|||||||||||||||||||||||||||||||||||||||||July 21, 2021|August 2, 2021|2021|13
34|0400000US30|834511|||||||||||37615|13452|5.1|1.8|741697|||||||||||||||||||||11105|6577|2.3|1.4|473112|5170|4233|22.0|16.5|23542|168787|26061|22.2|3.3|761246|||||||||||||||||||||||||||||||111240|26862|15.3|3.7|725285|24508|12741|10.5|5.3|232540||||||13514|10989|15.7|11.3|86259|468774|28304|61.6|3.5|761246|36816|12078|17.1|6.0|215685|127073|35698|18.4|4.9|690621|96912|20203|62.0|12.6|156403|||||||||||||||||||||||||||||||||||||||||July 21, 2021|August 2, 2021|2021|13
34|0400000US31|1420835|||||||||||82545|27174|6.7|2.2|1235533|||||||||||||||||||||31021|14086|3.6|1.6|850748|25958|14017|49.6|16.4|52374|318249|43108|25.2|3.2|1263057|||||||||||||||||||||||||||||||157996|33702|13.6|2.9|1159720|42340|21942|9.9|5.1|425780||||||32619|18470|30.0|14.6|108755|849769|55395|67.5|3.6|1259021|88169|29888|22.5|7.0|391419|177029|36871|16.1|3.3|1101263|166957|25143|60.5|7.8|275949|||||||||||||||||||||||||||||||||||||||||July 21, 2021|August 2, 2021|2021|13
34|0400000US32|2450986|||||||||||199352|54680|9.4|2.5|2124838|||||||||||||||||||||39353|15616|2.5|1.0|1548495|26235|15880|28.5|14.3|91893|640034|83612|29.2|3.8|2188264|||||||||||||||||||||||||||||||391434|59890|19.3|2.9|2031274|85762|35910|12.1|5.0|705917||||||76090|26016|39.7|12.1|191531|1270315|78869|58.2|3.4|2180981|111370|32565|19.6|5.2|568974|427397|72416|22.3|3.4|1915719|341400|58439|72.5|8.3|471185|||||||||||||||||||||||||||||||||||||||||July 21, 2021|August 2, 2021|2021|13
34|0400000US33|1080887|||||||||||63688|25526|6.4|2.5|1002121|||||||||||||||||||||35656|26688|5.4|4.0|660177|22345|26105|55.1|35.4|40551|217749|35440|21.4|3.5|1017508|||||||||||||||||||||||||||||||178520|37214|19.2|4.1|931229|66070|25724|20.3|8.1|326061||||||45893|24053|39.9|16.2|114982|661544|36092|64.9|3.6|1018849|70681|28658|22.5|7.8|313685|156950|36614|17.6|4.0|892242|135532|32840|53.6|11.1|252854|||||||||||||||||||||||||||||||||||||||||July 21, 2021|August 2, 2021|2021|13
34|0400000US34|6767278|||||||||||371958|152208|6.4|2.6|5837935|||||||||||||||||||||315204|132001|8.6|3.4|3661880|137990|90563|26.0|13.2|529907|1420593|192431|23.8|3.2|5959882|||||||||||||||||||||||||||||||1145538|148738|21.0|2.9|5444077|317292|75359|18.0|4.5|1763711||||||145700|81609|22.7|12.0|642353|3446595|262999|57.8|3.7|5959790|454470|128354|25.2|6.2|1805305|1056523|202677|20.8|3.6|5090406|901534|146671|67.1|7.1|1343640|||||||||||||||||||||||||||||||||||||||||July 21, 2021|August 2, 2021|2021|13
34|0400000US35|1604259|||||||||||100729|27457|7.0|1.9|1442880|||||||||||||||||||||75506|31288|8.4|3.2|895331|36212|21369|35.3|17.7|102505|422152|59742|28.4|3.9|1487035|||||||||||||||||||||||||||||||324005|37363|23.3|2.8|1391903|74824|27931|15.0|5.0|500004||||||33760|18232|29.0|13.3|116539|807383|52712|54.3|3.3|1486632|187064|34315|41.5|6.3|450900|279645|47787|21.1|3.7|1323482|265560|40354|74.6|6.0|355827|||||||||||||||||||||||||||||||||||||||||July 21, 2021|August 2, 2021|2021|13
34|0400000US36|14714964|||||||||||898318|287481|7.1|2.3|12574583|||||||||||||||||||||501689|205691|6.1|2.5|8241625|224055|117266|21.4|12.1|1048877|3531794|461221|26.7|3.4|13245122|||||||||||||||||||||||||||||||2798213|446679|23.5|3.5|11931486|934520|320455|20.8|6.7|4497340||||||150109|92673|12.0|7.4|1251334|7343491|545773|55.3|3.8|13270025|1285071|282193|31.7|6.5|4049567|2098598|386660|18.6|3.4|11294244|1863474|424741|63.9|8.8|2917561|||||||||||||||||||||||||||||||||||||||||July 21, 2021|August 2, 2021|2021|13
34|0400000US37|8121448|||||||||||444044|111673|6.4|1.6|6975762|||||||||||||||||||||257904|112621|5.5|2.4|4659679|146711|83069|38.5|17.0|380690|1975165|278706|27.5|3.6|7179180|||||||||||||||||||||||||||||||1307532|211092|19.8|3.1|6596230|343467|91136|13.8|3.6|2495483||||||235865|119979|29.6|12.3|796852|3985128|244784|55.5|3.0|7181935|749917|209150|32.7|8.1|2294446|1195555|212035|19.1|3.1|6255264|1015575|177853|61.2|7.1|1660792|||||||||||||||||||||||||||||||||||||||||July 21, 2021|August 2, 2021|2021|13
34|0400000US38|560525|||||||||||36785|14834|7.5|3.0|493023|||||||||||||||||||||18212|16511|5.6|5.0|323655|3694|3859|18.2|25.7|20329|125803|23790|24.9|4.8|504783|||||||||||||||||||||||||||||||55703|17802|11.9|3.8|467561|20521|13887|10.5|7.4|195576||||||30639|15203|44.4|18.2|68995|358599|28613|70.4|4.1|509547|45277|19601|25.6|9.8|176725|68253|23061|15.4|5.3|442729|96830|25096|73.1|8.0|132509|||||||||||||||||||||||||||||||||||||||||July 21, 2021|August 2, 2021|2021|13
34|0400000US39|8833555|||||||||||478664|127463|6.2|1.7|7690143|||||||||||||||||||||318660|160950|6.7|3.2|4754455|118460|81276|30.9|19.4|383657|1934265|261540|24.8|3.2|7792669|||||||||||||||||||||||||||||||1528877|312202|21.1|4.1|7246569|415071|112963|15.1|4.2|2751412||||||150347|68878|19.7|9.2|762632|4608913|324628|59.5|3.5|7741174|667753|178902|26.2|6.1|2550674|1234664|229198|18.0|3.3|6867589|1109470|239567|62.6|9.6|1772887|||||||||||||||||||||||||||||||||||||||||July 21, 2021|August 2, 2021|2021|13
34|0400000US40|2941764|||||||||||274824|77879|11.1|3.0|2475200|||||||||||||||||||||166479|50656|10.8|3.3|1546697|95842|45636|42.7|14.9|224536|805483|106005|31.4|3.6|2562790|||||||||||||||||||||||||||||||374088|66365|15.7|2.8|2376223|74828|25772|8.3|2.8|901399||||||47277|27433|18.2|10.8|259119|1497315|105847|58.2|3.8|2570612|213527|54353|25.2|5.2|845739|575590|86786|25.3|3.4|2274850|398979|63243|70.0|8.6|570074|||||||||||||||||||||||||||||||||||||||||July 21, 2021|August 2, 2021|2021|13
34|0400000US41|3326774|||||||||||166791|41303|5.5|1.4|3030366|||||||||||||||||||||91075|30654|4.3|1.4|2136891|43993|22064|30.8|14.7|142902|766822|91383|24.6|2.9|3111122|||||||||||||||||||||||||||||||779070|109358|27.5|3.8|2833444|206629|59981|23.1|6.2|896040||||||96008|28998|31.3|9.0|306491|1682924|85345|54.2|2.6|3106647|227868|61379|26.4|6.5|864504|461641|70013|16.7|2.4|2763413|416858|55862|66.2|5.9|629456|||||||||||||||||||||||||||||||||||||||||July 21, 2021|August 2, 2021|2021|13
34|0400000US42|9760505|||||||||||671999|197164|8.2|2.4|8152254|||||||||||||||||||||237285|104586|4.6|2.0|5173054|139413|67270|34.7|13.3|402107|2117671|311301|24.4|3.5|8687550|||||||||||||||||||||||||||||||1520151|282323|20.0|3.6|7591189|346275|100313|13.0|4.0|2670949||||||202986|84966|26.7|9.4|760881|4845107|331700|55.8|3.3|8684085|563768|158135|22.9|5.9|2461723|1275752|283734|17.5|3.7|7305741|1259864|237482|65.9|7.7|1910722|||||||||||||||||||||||||||||||||||||||||July 21, 2021|August 2, 2021|2021|13
34|0400000US44|815717|||||||||||55867|21381|7.9|2.9|707875|||||||||||||||||||||41131|19154|8.4|3.9|487275|25578|15507|41.3|20.4|61902|179595|39112|24.5|5.3|732155|||||||||||||||||||||||||||||||156299|27302|23.4|4.1|666949|26079|14806|12.5|6.8|209039||||||8827|5501|22.8|14.0|38694|459425|34716|62.7|4.1|732689|73159|21363|38.1|10.5|191946|152456|35678|24.3|5.3|626237|105239|22840|67.5|8.8|155899|||||||||||||||||||||||||||||||||||||||||July 21, 2021|August 2, 2021|2021|13
34|0400000US45|4033193|||||||||||383475|112185|10.9|3.1|3523305|||||||||||||||||||||201496|88083|9.2|4.0|2194941|142728|84291|55.6|21.3|256785|1179874|147054|32.9|3.8|3585132|||||||||||||||||||||||||||||||599625|115960|17.6|3.2|3403297|105474|36321|8.6|2.9|1223298||||||48307|28556|16.2|9.0|298930|2027766|185281|56.5|4.4|3591334|283334|90733|25.4|7.2|1115635|647152|144710|20.1|4.4|3220696|573671|120354|62.9|8.6|912466|||||||||||||||||||||||||||||||||||||||||July 21, 2021|August 2, 2021|2021|13
34|0400000US46|648348|||||||||||56149|19624|9.9|3.5|564574|||||||||||||||||||||20838|13528|6.6|4.1|316998|3017|2953|8.8|9.0|34400|152537|28947|25.9|4.8|587946|||||||||||||||||||||||||||||||70567|17791|13.8|3.5|513133|22155|11112|10.3|5.0|215992||||||20963|12591|22.3|11.9|94065|374503|29422|64.1|4.3|583877|53808|19961|24.7|8.4|217516|78815|20150|16.1|4.0|488776|113655|20687|65.6|8.1|173356|||||||||||||||||||||||||||||||||||||||||July 21, 2021|August 2, 2021|2021|13
34|0400000US47|5279261|||||||||||372855|127032|8.2|2.8|4557288|||||||||||||||||||||157892|60933|5.7|2.2|2777071|90193|39457|27.2|11.5|332183|1274117|172832|27.1|3.5|4698025|||||||||||||||||||||||||||||||644144|80306|15.5|2.0|4162417|222566|90736|13.7|5.2|1628009||||||131364|53703|24.6|10.1|534017|2809818|205530|60.0|3.8|4684781|513972|138760|31.7|7.0|1619575|525159|105777|13.2|2.8|3983363|820568|132707|76.1|6.7|1078531|||||||||||||||||||||||||||||||||||||||||July 21, 2021|August 2, 2021|2021|13
34|0400000US48|21688354|||||||||||2060955|371849|11.4|2.0|18098626|||||||||||||||||||||836644|191410|7.6|1.8|11011490|470109|148254|37.7|9.5|1245865|6306280|650037|33.5|3.0|18815968|||||||||||||||||||||||||||||||3132004|316781|18.7|1.9|16780691|905973|167374|13.8|2.4|6579408||||||644806|254766|34.2|9.2|1886488|10841363|547811|57.6|2.5|18808348|2380805|401335|37.7|4.9|6311218|4248116|473589|26.9|2.7|15787650|3319483|397999|71.2|4.2|4662124|||||||||||||||||||||||||||||||||||||||||July 21, 2021|August 2, 2021|2021|13
34|0400000US49|2324002|||||||||||154170|46751|7.4|2.2|2072235|||||||||||||||||||||27970|11574|1.8|0.8|1552060|11649|7891|11.9|8.1|97558|481192|56372|22.6|2.6|2126592|||||||||||||||||||||||||||||||334298|49700|16.8|2.5|1989798|110161|28637|13.0|3.4|846314||||||44588|14832|17.3|5.3|258054|1503742|56207|70.7|2.5|2125534|150086|32022|18.5|3.6|809998|273342|52132|14.4|2.7|1904075|353294|42537|60.6|4.5|583415|||||||||||||||||||||||||||||||||||||||||July 21, 2021|August 2, 2021|2021|13
34|0400000US50|485680|||||||||||20426|10679|4.7|2.4|438932|||||||||||||||||||||16690|10766|6.3|4.0|263252|10241|8979|45.8|27.3|22345|74409|18342|16.4|4.0|452992|||||||||||||||||||||||||||||||101072|19754|24.0|4.3|420960|19043|9147|16.5|8.1|115623||||||14075|8376|38.0|23.9|36998|289366|20157|64.2|4.4|450447|31258|11812|27.8|10.2|112307|54390|13746|13.3|3.3|408266|49160|16498|56.1|12.8|87675|||||||||||||||||||||||||||||||||||||||||July 21, 2021|August 2, 2021|2021|13
34|0400000US51|6511643|||||||||||407278|111809|7.1|2.0|5727635|||||||||||||||||||||222650|102264|5.6|2.5|4001611|67303|42430|18.5|11.5|363291|1478015|149268|25.1|2.5|5897537|||||||||||||||||||||||||||||||1142560|184566|20.7|3.2|5519096|276828|61135|14.7|3.1|1886503||||||146095|43200|25.7|7.9|568638|3432765|220431|58.2|3.1|5897256|503021|127062|28.4|5.7|1771440|1126975|180528|21.4|3.2|5266232|936764|158219|67.3|5.4|1392036|||||||||||||||||||||||||||||||||||||||||July 21, 2021|August 2, 2021|2021|13
34|0400000US53|5950326|||||||||||294839|74875|5.6|1.4|5284414|||||||||||||||||||||143634|58257|3.7|1.5|3846749|48484|18199|17.9|8.2|271049|1206705|155682|22.2|2.7|5440085|||||||||||||||||||||||||||||||1060902|115604|20.9|2.2|5076238|303775|80250|17.4|3.9|1748488||||||152675|55226|39.5|9.7|386757|3298403|147013|60.5|2.2|5448220|617017|142121|36.9|6.7|1670795|815958|133426|16.8|2.6|4865514|670658|101996|60.7|5.9|1104103|||||||||||||||||||||||||||||||||||||||||July 21, 2021|August 2, 2021|2021|13
34|0400000US54|1377441|||||||||||116414|37818|9.9|3.2|1177540|||||||||||||||||||||42731|30158|7.1|4.8|605131|37517|28881|60.5|23.0|62003|412369|58791|33.8|4.8|1220004|||||||||||||||||||||||||||||||158183|38908|13.9|3.5|1137757|32272|12718|9.8|3.9|330349||||||15540|15481|15.8|15.1|98333|681919|75058|55.8|5.3|1222105|163648|32439|57.7|10.1|283508|257855|51677|23.7|4.6|1087348|191129|48261|72.3|6.9|264518|||||||||||||||||||||||||||||||||||||||||July 21, 2021|August 2, 2021|2021|13
34|0400000US55|4454731|||||||||||204752|73991|5.3|1.9|3842851|||||||||||||||||||||74870|45154|3.1|1.9|2378659|51136|37340|53.3|20.6|95911|886055|135371|22.4|3.4|3947815|||||||||||||||||||||||||||||||584272|93416|16.4|2.6|3557551|152277|38812|16.1|4.2|946006||||||44222|21595|13.6|6.4|326177|2478148|138488|63.0|2.8|3934758|224009|85089|24.2|7.5|924590|464749|97082|13.6|2.8|3413337|440242|78435|62.0|6.8|709847|||||||||||||||||||||||||||||||||||||||||July 21, 2021|August 2, 2021|2021|13
34|0400000US56|438527|||||||||||33442|11310|8.5|2.9|393968|||||||||||||||||||||17498|9191|6.9|3.6|254913|2453|3052|11.8|13.6|20739|100613|19556|25.0|4.8|402171|||||||||||||||||||||||||||||||69313|21472|18.3|5.5|377850|20561|10629|14.0|6.9|146438||||||14703|8947|38.4|18.9|38249|243566|20634|60.6|5.0|402171|12459|7826|9.0|5.3|138942|64226|15776|17.5|4.3|367332|60121|16886|61.2|10.0|98187|||||||||||||||||||||||||||||||||||||||||July 21, 2021|August 2, 2021|2021|13
34|310M600US12060|4460383|||||||||||379316|117904|9.9|2.9|3837096|||||||||||||||||||||202521|80793|7.7|2.7|2638341|140727|76941|47.7|17.5|294758|1277404|272395|32.3|5.6|3954070|||||||||||||||||||||||||||||||866181|198453|24.2|4.6|3580856|206468|71859|15.7|5.4|1314485||||||78918|45366|19.1|11.1|413439|2107365|205976|53.5|4.4|3939062|344657|132729|25.8|8.5|1333648|831752|216194|24.3|5.1|3422601|601697|104997|59.9|7.4|1004508|||||||||||||||||||||||||||||||||||||||||July 21, 2021|August 2, 2021|2021|13
34|310M600US14460|3784137|||||||||||227886|77322|6.9|2.3|3315331|||||||||||||||||||||88880|34640|3.9|1.5|2272661|47681|31351|30.3|17.9|157306|800508|121797|23.4|3.5|3415048|||||||||||||||||||||||||||||||825024|81465|26.1|2.8|3165794|168412|31235|15.2|3.2|1107243||||||66024|27469|18.4|7.5|359277|2099007|153907|61.3|3.0|3425626|228191|56014|22.8|5.0|1002929|625031|108887|20.8|3.5|3004975|414640|86079|57.3|7.6|723447|||||||||||||||||||||||||||||||||||||||||July 21, 2021|August 2, 2021|2021|13
34|310M600US16980|7204990|||||||||||427063|142520|7.1|2.3|6033531|||||||||||||||||||||310338|117432|7.6|2.8|4069439|190026|103148|36.4|14.7|522706|1729690|247190|27.6|3.3|6259902|||||||||||||||||||||||||||||||1290442|211591|23.0|3.2|5611339|397018|119194|20.5|5.3|1937446||||||138901|79774|18.4|9.5|755079|3651156|307192|58.0|3.7|6292023|519714|171388|30.2|7.7|1723018|912281|224315|17.7|4.0|5149446|859062|168065|61.5|8.0|1395739|||||||||||||||||||||||||||||||||||||||||July 21, 2021|August 2, 2021|2021|13
34|310M600US19100|6102221|||||||||||472451|123622|9.3|2.4|5078346|||||||||||||||||||||182521|68694|5.5|2.0|3312405|70725|41629|19.2|10.6|368314|1702903|259646|31.9|4.0|5330968|||||||||||||||||||||||||||||||1077573|166870|23.1|3.0|4670548|330113|112095|18.7|6.4|1765008||||||192518|124349|35.3|15.8|544847|3184015|351802|59.7|4.2|5331516|605969|182171|35.8|8.3|1692123|1005280|207423|23.0|4.1|4362270|978188|209767|74.3|5.9|1316126|||||||||||||||||||||||||||||||||||||||||July 21, 2021|August 2, 2021|2021|13
34|310M600US19820|3577262|||||||||||237593|101150|7.8|3.2|3062069|||||||||||||||||||||50623|25232|2.7|1.4|1900579|24187|18219|14.4|12.9|168371|872749|145610|27.1|4.3|3222181|||||||||||||||||||||||||||||||674687|155017|23.4|4.8|2883168|192771|68300|18.4|6.0|1045563||||||121296|52811|34.7|11.0|349941|1707552|177759|53.1|4.4|3216369|305245|90819|35.0|8.7|873022|443472|96040|16.5|3.6|2693206|457074|89804|63.3|7.8|722030|||||||||||||||||||||||||||||||||||||||||July 21, 2021|August 2, 2021|2021|13
